0,746905907864812; -0,0901596577272255
0,7590363357486646; -0,08303909384990488
0,7711667636325171; -0,07565480538453534
0,7832971915163697; -0,06809470052713318
0,7954276194002222; -0,06027087108168211
0,8075580472840748; -0,052359133440214756
0,8196884751679273; -0,044095763014682154
0,8318189030517799; -0,03548075980508436
0,8439493309356324; -0,02651412381142132
0,856079758819485; -0,01728376322970937
0,8682101867033375; -0,00752595347189966
0,88034061458719; 0,0026713972659916374
0,8847516792722273; -0,4073324289540509
0,8924710424710426; 0,013923646356078567
0,8963307240704502; -0,4073324289540509
0,9046014703548951; 0,02543962003421446
0,9167318982387477; 0,038098400260562215
0,9288623261226002; 0,05172417064308937
0,9409927540064528; 0,06710810494594255
0,9531231818903053; 0,08389857038505666
0,9652536097741579; 0,10279883252856203
0,9768326545723808; 0,12431875891335331
0,9873089331993442; 0,14653804383534097
0,996131062569419; 0,16802671397265978
1,0044018088538638; 0,18253156631534995
1,007379277516264; 0,21076767887578685
1,006883032739197; 0,23861699537375203
1,0077101073676415; 0,08389857038505666
1,0077101073676415; 0,10517235382100232
1,0077101073676415; 0,12644613725694787
1,0077101073676415; 0,14771992069289352
1,007158724282012; 0,1593238025670456
